age_group,gender,registration_month,months_since_registration,retained_users,cohort_demographic_size
25-34,Male,2024-07-01 00:00:00.000,1,19,168
25-34,Male,2024-07-01 00:00:00.000,2,13,168
25-34,Male,2024-07-01 00:00:00.000,3,24,168
25-34,Male,2024-07-01 00:00:00.000,4,19,168
25-34,Male,2024-07-01 00:00:00.000,5,17,168
25-34,Male,2024-08-01 00:00:00.000,0,18,140
25-34,Male,2024-08-01 00:00:00.000,1,23,140
25-34,Male,2024-08-01 00:00:00.000,2,10,140
25-34,Male,2024-08-01 00:00:00.000,3,20,140
25-34,Male,2024-08-01 00:00:00.000,4,11,140
25-34,Male,2024-09-01 00:00:00.000,0,29,160
25-34,Male,2024-09-01 00:00:00.000,1,25,160
25-34,Male,2024-09-01 00:00:00.000,2,20,160
25-34,Male,2024-09-01 00:00:00.000,3,13,160
25-34,Male,2024-10-01 00:00:00.000,0,19,135
25-34,Male,2024-10-01 00:00:00.000,1,24,135
25-34,Male,2024-10-01 00:00:00.000,2,17,135
25-34,Male,2024-11-01 00:00:00.000,0,13,123
25-34,Male,2024-11-01 00:00:00.000,1,16,123
25-34,Male,2024-12-01 00:00:00.000,0,19,169
35-44,Male,2023-01-01 00:00:00.000,0,17,140
35-44,Male,2023-01-01 00:00:00.000,1,12,140
35-44,Male,2023-01-01 00:00:00.000,2,19,140
35-44,Male,2023-01-01 00:00:00.000,3,12,140
35-44,Male,2023-01-01 00:00:00.000,4,17,140
35-44,Male,2023-01-01 00:00:00.000,5,14,140
35-44,Male,2023-01-01 00:00:00.000,6,13,140
35-44,Male,2023-01-01 00:00:00.000,7,23,140
35-44,Male,2023-01-01 00:00:00.000,8,15,140
35-44,Male,2023-01-01 00:00:00.000,9,18,140
35-44,Male,2023-01-01 00:00:00.000,10,11,140
35-44,Male,2023-01-01 00:00:00.000,11,19,140
35-44,Male,2023-01-01 00:00:00.000,12,13,140
35-44,Male,2023-01-01 00:00:00.000,13,13,140
35-44,Male,2023-01-01 00:00:00.000,14,20,140
35-44,Male,2023-01-01 00:00:00.000,15,13,140
35-44,Male,2023-01-01 00:00:00.000,16,21,140
35-44,Male,2023-01-01 00:00:00.000,17,11,140
35-44,Male,2023-01-01 00:00:00.000,18,17,140
35-44,Male,2023-01-01 00:00:00.000,19,12,140
35-44,Male,2023-01-01 00:00:00.000,20,16,140
35-44,Male,2023-01-01 00:00:00.000,21,13,140
35-44,Male,2023-01-01 00:00:00.000,22,24,140
35-44,Male,2023-01-01 00:00:00.000,23,19,140
35-44,Male,2023-02-01 00:00:00.000,0,13,130
35-44,Male,2023-02-01 00:00:00.000,1,13,130
35-44,Male,2023-02-01 00:00:00.000,2,16,130
35-44,Male,2023-02-01 00:00:00.000,3,22,130
35-44,Male,2023-02-01 00:00:00.000,4,13,130
35-44,Male,2023-02-01 00:00:00.000,5,21,130
35-44,Male,2023-02-01 00:00:00.000,6,13,130
35-44,Male,2023-02-01 00:00:00.000,7,10,130
35-44,Male,2023-02-01 00:00:00.000,8,18,130
35-44,Male,2023-02-01 00:00:00.000,9,11,130
35-44,Male,2023-02-01 00:00:00.000,10,10,130
35-44,Male,2023-02-01 00:00:00.000,11,9,130
35-44,Male,2023-02-01 00:00:00.000,12,12,130
35-44,Male,2023-02-01 00:00:00.000,13,13,130
35-44,Male,2023-02-01 00:00:00.000,14,14,130
35-44,Male,2023-02-01 00:00:00.000,15,12,130
35-44,Male,2023-02-01 00:00:00.000,16,8,130
35-44,Male,2023-02-01 00:00:00.000,17,15,130
35-44,Male,2023-02-01 00:00:00.000,18,14,130
35-44,Male,2023-02-01 00:00:00.000,19,18,130
35-44,Male,2023-02-01 00:00:00.000,20,13,130
35-44,Male,2023-02-01 00:00:00.000,21,15,130
35-44,Male,2023-02-01 00:00:00.000,22,9,130
35-44,Male,2023-03-01 00:00:00.000,0,15,115
35-44,Male,2023-03-01 00:00:00.000,1,11,115
35-44,Male,2023-03-01 00:00:00.000,2,17,115
35-44,Male,2023-03-01 00:00:00.000,3,21,115
35-44,Male,2023-03-01 00:00:00.000,4,13,115
35-44,Male,2023-03-01 00:00:00.000,5,21,115
35-44,Male,2023-03-01 00:00:00.000,6,16,115
35-44,Male,2023-03-01 00:00:00.000,7,18,115
35-44,Male,2023-03-01 00:00:00.000,8,15,115
35-44,Male,2023-03-01 00:00:00.000,9,7,115
35-44,Male,2023-03-01 00:00:00.000,10,12,115
35-44,Male,2023-03-01 00:00:00.000,11,10,115
35-44,Male,2023-03-01 00:00:00.000,12,18,115
35-44,Male,2023-03-01 00:00:00.000,13,14,115
35-44,Male,2023-03-01 00:00:00.000,14,15,115
35-44,Male,2023-03-01 00:00:00.000,15,11,115
35-44,Male,2023-03-01 00:00:00.000,16,14,115
35-44,Male,2023-03-01 00:00:00.000,17,16,115
35-44,Male,2023-03-01 00:00:00.000,18,11,115
35-44,Male,2023-03-01 00:00:00.000,19,9,115
35-44,Male,2023-03-01 00:00:00.000,20,14,115
35-44,Male,2023-03-01 00:00:00.000,21,8,115
35-44,Male,2023-04-01 00:00:00.000,0,15,131
35-44,Male,2023-04-01 00:00:00.000,1,17,131
35-44,Male,2023-04-01 00:00:00.000,2,10,131
35-44,Male,2023-04-01 00:00:00.000,3,16,131
35-44,Male,2023-04-01 00:00:00.000,4,18,131
35-44,Male,2023-04-01 00:00:00.000,5,15,131
35-44,Male,2023-04-01 00:00:00.000,6,15,131
35-44,Male,2023-04-01 00:00:00.000,7,16,131
35-44,Male,2023-04-01 00:00:00.000,8,14,131
35-44,Male,2023-04-01 00:00:00.000,9,14,131
35-44,Male,2023-04-01 00:00:00.000,10,19,131
35-44,Male,2023-04-01 00:00:00.000,11,11,131
35-44,Male,2023-04-01 00:00:00.000,12,9,131
35-44,Male,2023-04-01 00:00:00.000,13,17,131
35-44,Male,2023-04-01 00:00:00.000,14,19,131
35-44,Male,2023-04-01 00:00:00.000,15,11,131
35-44,Male,2023-04-01 00:00:00.000,16,15,131
35-44,Male,2023-04-01 00:00:00.000,17,17,131
35-44,Male,2023-04-01 00:00:00.000,18,13,131
35-44,Male,2023-04-01 00:00:00.000,19,12,131
35-44,Male,2023-04-01 00:00:00.000,20,11,131
35-44,Male,2023-05-01 00:00:00.000,0,12,114
35-44,Male,2023-05-01 00:00:00.000,1,8,114
35-44,Male,2023-05-01 00:00:00.000,2,14,114
35-44,Male,2023-05-01 00:00:00.000,3,13,114
35-44,Male,2023-05-01 00:00:00.000,4,22,114
35-44,Male,2023-05-01 00:00:00.000,5,9,114
35-44,Male,2023-05-01 00:00:00.000,6,14,114
35-44,Male,2023-05-01 00:00:00.000,7,11,114
35-44,Male,2023-05-01 00:00:00.000,8,15,114
35-44,Male,2023-05-01 00:00:00.000,9,23,114
35-44,Male,2023-05-01 00:00:00.000,10,13,114
35-44,Male,2023-05-01 00:00:00.000,11,14,114
35-44,Male,2023-05-01 00:00:00.000,12,7,114
35-44,Male,2023-05-01 00:00:00.000,13,18,114
35-44,Male,2023-05-01 00:00:00.000,14,15,114
35-44,Male,2023-05-01 00:00:00.000,15,13,114
35-44,Male,2023-05-01 00:00:00.000,16,9,114
35-44,Male,2023-05-01 00:00:00.000,17,18,114
35-44,Male,2023-05-01 00:00:00.000,18,13,114
35-44,Male,2023-05-01 00:00:00.000,19,11,114
35-44,Male,2023-06-01 00:00:00.000,0,17,137
35-44,Male,2023-06-01 00:00:00.000,1,16,137
35-44,Male,2023-06-01 00:00:00.000,2,18,137
35-44,Male,2023-06-01 00:00:00.000,3,9,137
35-44,Male,2023-06-01 00:00:00.000,4,15,137
35-44,Male,2023-06-01 00:00:00.000,5,15,137
35-44,Male,2023-06-01 00:00:00.000,6,18,137
35-44,Male,2023-06-01 00:00:00.000,7,10,137
35-44,Male,2023-06-01 00:00:00.000,8,15,137
35-44,Male,2023-06-01 00:00:00.000,9,12,137
35-44,Male,2023-06-01 00:00:00.000,10,19,137
35-44,Male,2023-06-01 00:00:00.000,11,15,137
35-44,Male,2023-06-01 00:00:00.000,12,19,137
35-44,Male,2023-06-01 00:00:00.000,13,15,137
35-44,Male,2023-06-01 00:00:00.000,14,9,137
35-44,Male,2023-06-01 00:00:00.000,15,13,137
35-44,Male,2023-06-01 00:00:00.000,16,15,137
35-44,Male,2023-06-01 00:00:00.000,17,12,137
35-44,Male,2023-06-01 00:00:00.000,18,15,137
35-44,Male,2023-07-01 00:00:00.000,0,20,121
35-44,Male,2023-07-01 00:00:00.000,1,13,121
35-44,Male,2023-07-01 00:00:00.000,2,20,121
35-44,Male,2023-07-01 00:00:00.000,3,16,121
35-44,Male,2023-07-01 00:00:00.000,4,15,121
35-44,Male,2023-07-01 00:00:00.000,5,10,121
35-44,Male,2023-07-01 00:00:00.000,6,9,121
35-44,Male,2023-07-01 00:00:00.000,7,12,121
35-44,Male,2023-07-01 00:00:00.000,8,11,121
35-44,Male,2023-07-01 00:00:00.000,9,9,121
35-44,Male,2023-07-01 00:00:00.000,10,14,121
35-44,Male,2023-07-01 00:00:00.000,11,19,121
35-44,Male,2023-07-01 00:00:00.000,12,16,121
35-44,Male,2023-07-01 00:00:00.000,13,7,121
35-44,Male,2023-07-01 00:00:00.000,14,14,121
35-44,Male,2023-07-01 00:00:00.000,15,12,121
35-44,Male,2023-07-01 00:00:00.000,16,13,121
35-44,Male,2023-07-01 00:00:00.000,17,17,121
35-44,Male,2023-08-01 00:00:00.000,0,20,123
35-44,Male,2023-08-01 00:00:00.000,1,9,123
35-44,Male,2023-08-01 00:00:00.000,2,10,123
35-44,Male,2023-08-01 00:00:00.000,3,15,123
35-44,Male,2023-08-01 00:00:00.000,4,15,123
35-44,Male,2023-08-01 00:00:00.000,5,13,123
35-44,Male,2023-08-01 00:00:00.000,6,12,123
35-44,Male,2023-08-01 00:00:00.000,7,14,123
35-44,Male,2023-08-01 00:00:00.000,8,14,123
35-44,Male,2023-08-01 00:00:00.000,9,11,123
35-44,Male,2023-08-01 00:00:00.000,10,14,123
35-44,Male,2023-08-01 00:00:00.000,11,17,123
35-44,Male,2023-08-01 00:00:00.000,12,12,123
35-44,Male,2023-08-01 00:00:00.000,13,19,123
35-44,Male,2023-08-01 00:00:00.000,14,15,123
35-44,Male,2023-08-01 00:00:00.000,15,10,123
35-44,Male,2023-08-01 00:00:00.000,16,17,123
35-44,Male,2023-09-01 00:00:00.000,0,9,113
35-44,Male,2023-09-01 00:00:00.000,1,13,113
35-44,Male,2023-09-01 00:00:00.000,2,12,113
35-44,Male,2023-09-01 00:00:00.000,3,10,113
35-44,Male,2023-09-01 00:00:00.000,4,13,113
35-44,Male,2023-09-01 00:00:00.000,5,15,113
35-44,Male,2023-09-01 00:00:00.000,6,12,113
35-44,Male,2023-09-01 00:00:00.000,7,16,113
35-44,Male,2023-09-01 00:00:00.000,8,13,113
35-44,Male,2023-09-01 00:00:00.000,9,13,113
35-44,Male,2023-09-01 00:00:00.000,10,7,113
35-44,Male,2023-09-01 00:00:00.000,11,11,113
35-44,Male,2023-09-01 00:00:00.000,12,13,113
35-44,Male,2023-09-01 00:00:00.000,13,13,113
35-44,Male,2023-09-01 00:00:00.000,14,14,113
35-44,Male,2023-09-01 00:00:00.000,15,11,113
35-44,Male,2023-10-01 00:00:00.000,0,11,125
35-44,Male,2023-10-01 00:00:00.000,1,10,125
35-44,Male,2023-10-01 00:00:00.000,2,7,125
35-44,Male,2023-10-01 00:00:00.000,3,14,125
35-44,Male,2023-10-01 00:00:00.000,4,20,125
35-44,Male,2023-10-01 00:00:00.000,5,12,125
35-44,Male,2023-10-01 00:00:00.000,6,16,125
35-44,Male,2023-10-01 00:00:00.000,7,8,125
35-44,Male,2023-10-01 00:00:00.000,8,11,125
35-44,Male,2023-10-01 00:00:00.000,9,13,125
35-44,Male,2023-10-01 00:00:00.000,10,10,125
35-44,Male,2023-10-01 00:00:00.000,11,10,125
35-44,Male,2023-10-01 00:00:00.000,12,18,125
35-44,Male,2023-10-01 00:00:00.000,13,14,125
35-44,Male,2023-10-01 00:00:00.000,14,10,125
35-44,Male,2023-11-01 00:00:00.000,0,19,135
35-44,Male,2023-11-01 00:00:00.000,1,11,135
35-44,Male,2023-11-01 00:00:00.000,2,16,135
35-44,Male,2023-11-01 00:00:00.000,3,16,135
35-44,Male,2023-11-01 00:00:00.000,4,14,135
35-44,Male,2023-11-01 00:00:00.000,5,8,135
35-44,Male,2023-11-01 00:00:00.000,6,15,135
35-44,Male,2023-11-01 00:00:00.000,7,14,135
35-44,Male,2023-11-01 00:00:00.000,8,19,135
35-44,Male,2023-11-01 00:00:00.000,9,8,135
35-44,Male,2023-11-01 00:00:00.000,10,12,135
35-44,Male,2023-11-01 00:00:00.000,11,15,135
35-44,Male,2023-11-01 00:00:00.000,12,18,135
35-44,Male,2023-11-01 00:00:00.000,13,15,135
35-44,Male,2023-12-01 00:00:00.000,0,16,138
35-44,Male,2023-12-01 00:00:00.000,1,16,138
35-44,Male,2023-12-01 00:00:00.000,2,13,138
35-44,Male,2023-12-01 00:00:00.000,3,19,138
35-44,Male,2023-12-01 00:00:00.000,4,17,138
35-44,Male,2023-12-01 00:00:00.000,5,19,138
35-44,Male,2023-12-01 00:00:00.000,6,18,138
35-44,Male,2023-12-01 00:00:00.000,7,14,138
35-44,Male,2023-12-01 00:00:00.000,8,12,138
35-44,Male,2023-12-01 00:00:00.000,9,19,138
35-44,Male,2023-12-01 00:00:00.000,10,22,138
35-44,Male,2023-12-01 00:00:00.000,11,16,138
35-44,Male,2023-12-01 00:00:00.000,12,17,138
35-44,Male,2024-01-01 00:00:00.000,0,9,125
35-44,Male,2024-01-01 00:00:00.000,1,9,125
35-44,Male,2024-01-01 00:00:00.000,2,7,125
35-44,Male,2024-01-01 00:00:00.000,3,14,125
35-44,Male,2024-01-01 00:00:00.000,4,14,125
35-44,Male,2024-01-01 00:00:00.000,5,11,125
35-44,Male,2024-01-01 00:00:00.000,6,15,125
35-44,Male,2024-01-01 00:00:00.000,7,13,125
35-44,Male,2024-01-01 00:00:00.000,8,10,125
35-44,Male,2024-01-01 00:00:00.000,9,20,125
35-44,Male,2024-01-01 00:00:00.000,10,12,125
35-44,Male,2024-01-01 00:00:00.000,11,16,125
35-44,Male,2024-02-01 00:00:00.000,0,12,126
35-44,Male,2024-02-01 00:00:00.000,1,14,126
35-44,Male,2024-02-01 00:00:00.000,2,11,126
35-44,Male,2024-02-01 00:00:00.000,3,8,126
35-44,Male,2024-02-01 00:00:00.000,4,15,126
35-44,Male,2024-02-01 00:00:00.000,5,11,126
35-44,Male,2024-02-01 00:00:00.000,6,12,126
35-44,Male,2024-02-01 00:00:00.000,7,17,126
35-44,Male,2024-02-01 00:00:00.000,8,21,126
35-44,Male,2024-02-01 00:00:00.000,9,12,126
35-44,Male,2024-02-01 00:00:00.000,10,9,126
35-44,Male,2024-03-01 00:00:00.000,0,12,124
35-44,Male,2024-03-01 00:00:00.000,1,13,124
35-44,Male,2024-03-01 00:00:00.000,2,13,124
35-44,Male,2024-03-01 00:00:00.000,3,21,124
35-44,Male,2024-03-01 00:00:00.000,4,20,124
35-44,Male,2024-03-01 00:00:00.000,5,18,124
35-44,Male,2024-03-01 00:00:00.000,6,19,124
35-44,Male,2024-03-01 00:00:00.000,7,12,124
35-44,Male,2024-03-01 00:00:00.000,8,14,124
35-44,Male,2024-03-01 00:00:00.000,9,7,124
35-44,Male,2024-04-01 00:00:00.000,0,11,108
35-44,Male,2024-04-01 00:00:00.000,1,14,108
35-44,Male,2024-04-01 00:00:00.000,2,15,108
35-44,Male,2024-04-01 00:00:00.000,3,14,108
35-44,Male,2024-04-01 00:00:00.000,4,12,108
35-44,Male,2024-04-01 00:00:00.000,5,13,108
35-44,Male,2024-04-01 00:00:00.000,6,10,108
35-44,Male,2024-04-01 00:00:00.000,7,10,108
35-44,Male,2024-04-01 00:00:00.000,8,14,108
35-44,Male,2024-05-01 00:00:00.000,0,17,124
35-44,Male,2024-05-01 00:00:00.000,1,12,124
35-44,Male,2024-05-01 00:00:00.000,2,14,124
35-44,Male,2024-05-01 00:00:00.000,3,11,124
35-44,Male,2024-05-01 00:00:00.000,4,10,124
35-44,Male,2024-05-01 00:00:00.000,5,16,124
35-44,Male,2024-05-01 00:00:00.000,6,14,124
35-44,Male,2024-05-01 00:00:00.000,7,9,124
35-44,Male,2024-06-01 00:00:00.000,0,17,109
35-44,Male,2024-06-01 00:00:00.000,1,14,109
35-44,Male,2024-06-01 00:00:00.000,2,11,109
35-44,Male,2024-06-01 00:00:00.000,3,10,109
35-44,Male,2024-06-01 00:00:00.000,4,8,109
35-44,Male,2024-06-01 00:00:00.000,5,9,109
35-44,Male,2024-06-01 00:00:00.000,6,15,109
35-44,Male,2024-07-01 00:00:00.000,0,21,132
35-44,Male,2024-07-01 00:00:00.000,1,18,132
35-44,Male,2024-07-01 00:00:00.000,2,12,132
35-44,Male,2024-07-01 00:00:00.000,3,12,132
35-44,Male,2024-07-01 00:00:00.000,4,16,132
35-44,Male,2024-07-01 00:00:00.000,5,11,132
35-44,Male,2024-08-01 00:00:00.000,0,12,133
35-44,Male,2024-08-01 00:00:00.000,1,19,133
35-44,Male,2024-08-01 00:00:00.000,2,15,133
35-44,Male,2024-08-01 00:00:00.000,3,13,133
35-44,Male,2024-08-01 00:00:00.000,4,11,133
35-44,Male,2024-09-01 00:00:00.000,0,12,118
35-44,Male,2024-09-01 00:00:00.000,1,10,118
35-44,Male,2024-09-01 00:00:00.000,2,12,118
35-44,Male,2024-09-01 00:00:00.000,3,16,118
35-44,Male,2024-10-01 00:00:00.000,0,14,126
35-44,Male,2024-10-01 00:00:00.000,1,15,126
35-44,Male,2024-10-01 00:00:00.000,2,13,126
35-44,Male,2024-11-01 00:00:00.000,0,22,143
35-44,Male,2024-11-01 00:00:00.000,1,20,143
35-44,Male,2024-12-01 00:00:00.000,0,19,127
45+,Male,2023-01-01 00:00:00.000,0,9,106
45+,Male,2023-01-01 00:00:00.000,1,12,106
45+,Male,2023-01-01 00:00:00.000,2,15,106
45+,Male,2023-01-01 00:00:00.000,3,11,106
45+,Male,2023-01-01 00:00:00.000,4,10,106
45+,Male,2023-01-01 00:00:00.000,5,6,106
45+,Male,2023-01-01 00:00:00.000,6,10,106
45+,Male,2023-01-01 00:00:00.000,7,13,106
45+,Male,2023-01-01 00:00:00.000,8,10,106
45+,Male,2023-01-01 00:00:00.000,9,13,106
45+,Male,2023-01-01 00:00:00.000,10,7,106
45+,Male,2023-01-01 00:00:00.000,11,11,106
45+,Male,2023-01-01 00:00:00.000,12,16,106
45+,Male,2023-01-01 00:00:00.000,13,14,106
45+,Male,2023-01-01 00:00:00.000,14,19,106
45+,Male,2023-01-01 00:00:00.000,15,11,106
45+,Male,2023-01-01 00:00:00.000,16,16,106
45+,Male,2023-01-01 00:00:00.000,17,9,106
45+,Male,2023-01-01 00:00:00.000,18,14,106
45+,Male,2023-01-01 00:00:00.000,19,10,106
45+,Male,2023-01-01 00:00:00.000,20,15,106
45+,Male,2023-01-01 00:00:00.000,21,4,106
45+,Male,2023-01-01 00:00:00.000,22,7,106
45+,Male,2023-01-01 00:00:00.000,23,17,106
45+,Male,2023-02-01 00:00:00.000,0,11,82
45+,Male,2023-02-01 00:00:00.000,1,9,82
45+,Male,2023-02-01 00:00:00.000,2,10,82
45+,Male,2023-02-01 00:00:00.000,3,10,82
45+,Male,2023-02-01 00:00:00.000,4,9,82
45+,Male,2023-02-01 00:00:00.000,5,9,82
45+,Male,2023-02-01 00:00:00.000,6,11,82
45+,Male,2023-02-01 00:00:00.000,7,6,82
45+,Male,2023-02-01 00:00:00.000,8,9,82
45+,Male,2023-02-01 00:00:00.000,9,8,82
45+,Male,2023-02-01 00:00:00.000,10,10,82
45+,Male,2023-02-01 00:00:00.000,11,12,82
45+,Male,2023-02-01 00:00:00.000,12,9,82
45+,Male,2023-02-01 00:00:00.000,13,7,82
45+,Male,2023-02-01 00:00:00.000,14,8,82
45+,Male,2023-02-01 00:00:00.000,15,11,82
45+,Male,2023-02-01 00:00:00.000,16,8,82
45+,Male,2023-02-01 00:00:00.000,17,7,82
45+,Male,2023-02-01 00:00:00.000,18,8,82
45+,Male,2023-02-01 00:00:00.000,19,8,82
45+,Male,2023-02-01 00:00:00.000,20,9,82
45+,Male,2023-02-01 00:00:00.000,21,8,82
45+,Male,2023-02-01 00:00:00.000,22,5,82
45+,Male,2023-03-01 00:00:00.000,0,18,119
45+,Male,2023-03-01 00:00:00.000,1,16,119
45+,Male,2023-03-01 00:00:00.000,2,13,119
45+,Male,2023-03-01 00:00:00.000,3,18,119
45+,Male,2023-03-01 00:00:00.000,4,16,119
45+,Male,2023-03-01 00:00:00.000,5,11,119
45+,Male,2023-03-01 00:00:00.000,6,14,119
45+,Male,2023-03-01 00:00:00.000,7,12,119
45+,Male,2023-03-01 00:00:00.000,8,11,119
45+,Male,2023-03-01 00:00:00.000,9,16,119
45+,Male,2023-03-01 00:00:00.000,10,13,119
45+,Male,2023-03-01 00:00:00.000,11,10,119
45+,Male,2023-03-01 00:00:00.000,12,16,119
45+,Male,2023-03-01 00:00:00.000,13,11,119
45+,Male,2023-03-01 00:00:00.000,14,9,119
45+,Male,2023-03-01 00:00:00.000,15,13,119
45+,Male,2023-03-01 00:00:00.000,16,19,119
45+,Male,2023-03-01 00:00:00.000,17,16,119
45+,Male,2023-03-01 00:00:00.000,18,10,119
45+,Male,2023-03-01 00:00:00.000,19,10,119
45+,Male,2023-03-01 00:00:00.000,20,15,119
45+,Male,2023-03-01 00:00:00.000,21,11,119
45+,Male,2023-04-01 00:00:00.000,0,15,87
45+,Male,2023-04-01 00:00:00.000,1,10,87
45+,Male,2023-04-01 00:00:00.000,2,10,87
45+,Male,2023-04-01 00:00:00.000,3,9,87
45+,Male,2023-04-01 00:00:00.000,4,10,87
45+,Male,2023-04-01 00:00:00.000,5,8,87
45+,Male,2023-04-01 00:00:00.000,6,7,87
45+,Male,2023-04-01 00:00:00.000,7,11,87
45+,Male,2023-04-01 00:00:00.000,8,8,87
45+,Male,2023-04-01 00:00:00.000,9,9,87
45+,Male,2023-04-01 00:00:00.000,10,3,87
45+,Male,2023-04-01 00:00:00.000,11,4,87
45+,Male,2023-04-01 00:00:00.000,12,8,87
45+,Male,2023-04-01 00:00:00.000,13,12,87
45+,Male,2023-04-01 00:00:00.000,14,10,87
45+,Male,2023-04-01 00:00:00.000,15,13,87
45+,Male,2023-04-01 00:00:00.000,16,10,87
45+,Male,2023-04-01 00:00:00.000,17,7,87
45+,Male,2023-04-01 00:00:00.000,18,7,87
45+,Male,2023-04-01 00:00:00.000,19,8,87
45+,Male,2023-04-01 00:00:00.000,20,9,87
45+,Male,2023-05-01 00:00:00.000,0,15,119
45+,Male,2023-05-01 00:00:00.000,1,14,119
45+,Male,2023-05-01 00:00:00.000,2,16,119
45+,Male,2023-05-01 00:00:00.000,3,11,119
45+,Male,2023-05-01 00:00:00.000,4,10,119
45+,Male,2023-05-01 00:00:00.000,5,17,119
45+,Male,2023-05-01 00:00:00.000,6,9,119
45+,Male,2023-05-01 00:00:00.000,7,11,119
45+,Male,2023-05-01 00:00:00.000,8,19,119
45+,Male,2023-05-01 00:00:00.000,9,12,119
45+,Male,2023-05-01 00:00:00.000,10,14,119
45+,Male,2023-05-01 00:00:00.000,11,18,119
45+,Male,2023-05-01 00:00:00.000,12,12,119
45+,Male,2023-05-01 00:00:00.000,13,17,119
45+,Male,2023-05-01 00:00:00.000,14,12,119
45+,Male,2023-05-01 00:00:00.000,15,11,119
45+,Male,2023-05-01 00:00:00.000,16,12,119
45+,Male,2023-05-01 00:00:00.000,17,15,119
45+,Male,2023-05-01 00:00:00.000,18,13,119
45+,Male,2023-05-01 00:00:00.000,19,8,119
45+,Male,2023-06-01 00:00:00.000,0,12,93
45+,Male,2023-06-01 00:00:00.000,1,9,93
45+,Male,2023-06-01 00:00:00.000,2,14,93
45+,Male,2023-06-01 00:00:00.000,3,6,93
45+,Male,2023-06-01 00:00:00.000,4,9,93
45+,Male,2023-06-01 00:00:00.000,5,8,93
45+,Male,2023-06-01 00:00:00.000,6,13,93
45+,Male,2023-06-01 00:00:00.000,7,5,93
45+,Male,2023-06-01 00:00:00.000,8,8,93
45+,Male,2023-06-01 00:00:00.000,9,12,93
45+,Male,2023-06-01 00:00:00.000,10,12,93
45+,Male,2023-06-01 00:00:00.000,11,8,93
45+,Male,2023-06-01 00:00:00.000,12,15,93
45+,Male,2023-06-01 00:00:00.000,13,8,93
45+,Male,2023-06-01 00:00:00.000,14,8,93
45+,Male,2023-06-01 00:00:00.000,15,8,93
45+,Male,2023-06-01 00:00:00.000,16,5,93
45+,Male,2023-06-01 00:00:00.000,17,14,93
45+,Male,2023-06-01 00:00:00.000,18,4,93
45+,Male,2023-07-01 00:00:00.000,0,10,106
45+,Male,2023-07-01 00:00:00.000,1,11,106
45+,Male,2023-07-01 00:00:00.000,2,11,106
45+,Male,2023-07-01 00:00:00.000,3,18,106
45+,Male,2023-07-01 00:00:00.000,4,10,106
45+,Male,2023-07-01 00:00:00.000,5,9,106
45+,Male,2023-07-01 00:00:00.000,6,10,106
45+,Male,2023-07-01 00:00:00.000,7,9,106
45+,Male,2023-07-01 00:00:00.000,8,17,106
45+,Male,2023-07-01 00:00:00.000,9,10,106
45+,Male,2023-07-01 00:00:00.000,10,15,106
45+,Male,2023-07-01 00:00:00.000,11,9,106
45+,Male,2023-07-01 00:00:00.000,12,8,106
45+,Male,2023-07-01 00:00:00.000,13,10,106
45+,Male,2023-07-01 00:00:00.000,14,12,106
45+,Male,2023-07-01 00:00:00.000,15,9,106
45+,Male,2023-07-01 00:00:00.000,16,10,106
45+,Male,2023-07-01 00:00:00.000,17,11,106
45+,Male,2023-08-01 00:00:00.000,0,9,101
45+,Male,2023-08-01 00:00:00.000,1,10,101
45+,Male,2023-08-01 00:00:00.000,2,14,101
45+,Male,2023-08-01 00:00:00.000,3,8,101
45+,Male,2023-08-01 00:00:00.000,4,9,101
45+,Male,2023-08-01 00:00:00.000,5,10,101
45+,Male,2023-08-01 00:00:00.000,6,9,101
45+,Male,2023-08-01 00:00:00.000,7,15,101
45+,Male,2023-08-01 00:00:00.000,8,12,101
45+,Male,2023-08-01 00:00:00.000,9,18,101
45+,Male,2023-08-01 00:00:00.000,10,9,101
45+,Male,2023-08-01 00:00:00.000,11,13,101
45+,Male,2023-08-01 00:00:00.000,12,11,101
45+,Male,2023-08-01 00:00:00.000,13,12,101
45+,Male,2023-08-01 00:00:00.000,14,8,101
45+,Male,2023-08-01 00:00:00.000,15,13,101
45+,Male,2023-08-01 00:00:00.000,16,10,101
45+,Male,2023-09-01 00:00:00.000,0,10,95
45+,Male,2023-09-01 00:00:00.000,1,11,95
45+,Male,2023-09-01 00:00:00.000,2,7,95
45+,Male,2023-09-01 00:00:00.000,3,11,95
45+,Male,2023-09-01 00:00:00.000,4,16,95
45+,Male,2023-09-01 00:00:00.000,5,12,95
45+,Male,2023-09-01 00:00:00.000,6,13,95
45+,Male,2023-09-01 00:00:00.000,7,11,95
45+,Male,2023-09-01 00:00:00.000,8,13,95
45+,Male,2023-09-01 00:00:00.000,9,13,95
45+,Male,2023-09-01 00:00:00.000,10,4,95
45+,Male,2023-09-01 00:00:00.000,11,10,95
45+,Male,2023-09-01 00:00:00.000,12,13,95
45+,Male,2023-09-01 00:00:00.000,13,8,95
45+,Male,2023-09-01 00:00:00.000,14,10,95
45+,Male,2023-09-01 00:00:00.000,15,12,95
45+,Male,2023-10-01 00:00:00.000,0,14,115
45+,Male,2023-10-01 00:00:00.000,1,13,115
45+,Male,2023-10-01 00:00:00.000,2,7,115
45+,Male,2023-10-01 00:00:00.000,3,19,115
45+,Male,2023-10-01 00:00:00.000,4,11,115
